"","lon","lat"
"822",NA,NA
"823",NA,NA
"824",-79.8761741,34.2998762
"825",NA,NA
"826",23.7275388,37.9838096
"827",NA,NA
"828",-1.1743197,52.3555177
"829",-0.1277583,51.5073509
"830",NA,NA
"831",-85.6023643,44.3148443
"832",-6.2603097,53.3498053
"833",NA,NA
"834",-79.3831843,43.653226
"835",NA,NA
"836",NA,NA
"837",-76.2177046,43.106456
"838",NA,NA
"839",NA,NA
"840",NA,NA
"841",-1.61778,54.978252
"842",-1.829833,52.4750743
"843",NA,NA
"844",15.2551187,54.5259614
"845",NA,NA
"846",NA,NA
"847",NA,NA
"848",NA,NA
"849",NA,NA
"850",NA,NA
"851",NA,NA
"852",-71.3672838,42.5998139
"853",-74.0059728,40.7127753
"854",-79.3831843,43.653226
"855",-79.4608204,46.3091152
"856",NA,NA
"857",NA,NA
"858",-1.1743197,52.3555177
"859",-81.4625919,30.6696818
"860",NA,NA
"861",-4.2026458,56.4906712
"862",NA,NA
"863",NA,NA
"864",NA,NA
"865",NA,NA
"866",-87.6297982,41.8781136
"867",NA,NA
"868",-3.435973,55.378051
"869",-86.1349019,40.2671941
"870",NA,NA
"871",NA,NA
"872",28.0473051,-26.2041028
"873",NA,NA
"874",-3.0298075,53.18569
"875",NA,NA
"876",-66.063308,45.2733153
"877",NA,NA
"878",-79.3831843,43.653226
"879",NA,NA
"880",NA,NA
"881",34.851612,31.046051
"882",NA,NA
"883",19.699024,48.669026
"884",NA,NA
"885",-79.3831843,43.653226
"886",NA,NA
"887",NA,NA
"888",-79.3831843,43.653226
"889",-79.3831843,43.653226
"890",NA,NA
"891",-86.6302625,33.3401108
"892",NA,NA
"893",NA,NA
"894",-96.8743275,49.7396213
"895",22.9444191,40.6400629
"896",NA,NA
"897",NA,NA
"898",-1.1743197,52.3555177
"899",NA,NA
"900",-4.2026458,56.4906712
"901",22.937506,-30.559482
"902",NA,NA
"903",-75.5521866,40.5415861
"904",NA,NA
"905",NA,NA
"906",22.9444191,40.6400629
"907",8.541694,47.3768866
"908",NA,NA
"909",22.9444191,40.6400629
"910",NA,NA
"911",NA,NA
"912",NA,NA
"913",-74.0059728,40.7127753
"914",NA,NA
"915",-104.8973855,39.7194479
"916",NA,NA
"917",28.9783589,41.0082376
"918",-61.3043828,46.2308276
"919",NA,NA
"920",30.8326663,-29.7785344
"921",17.679076,43.915886
"922",-95.712891,37.09024
"923",-79.9958864,40.4406248
"924",-77.054724,40.821326
"925",-3.435973,55.378051
"926",NA,NA
"927",NA,NA
"928",NA,NA
"929",-90.3070485,38.633222
"930",-0.9936306,53.100319
"931",NA,NA
"932",NA,NA
"933",NA,NA
"934",-93.0899578,44.9537029
"935",NA,NA
"936",-4.455232,50.3562269
"937",NA,NA
"938",23.5413198,41.090923
"939",-73.567256,45.5016889
"940",NA,NA
"941",NA,NA
"942",NA,NA
"943",NA,NA
"944",21.4095934,38.6244719
"945",NA,NA
"946",-82.3534727,36.3134397
"947",-82.907123,40.4172871
"948",NA,NA
"949",NA,NA
"950",-77.1945247,41.2033216
"951",NA,NA
"952",-1.206542,51.813015
"953",NA,NA
"954",-79.8711024,43.2557206
"955",NA,NA
"956",NA,NA
"957",-79.3831843,43.653226
"958",NA,NA
"959",NA,NA
"960",NA,NA
"961",-0.1277583,51.5073509
"962",-0.198802,54.08535
"963",NA,NA
"964",-1.1743197,52.3555177
"965",NA,NA
"966",NA,NA
"967",NA,NA
"968",-2.3815684,57.2868723
"969",NA,NA
"970",NA,NA
"971",-4.251806,55.864237
"972",NA,NA
"973",NA,NA
"974",-78.6568942,37.4315734
"975",-77.4477662,38.7931699
"976",23.7275388,37.9838096
"977",-1.0879769,50.8197675
"978",-1.4043509,50.9097004
"979",-4.251806,55.864237
"980",NA,NA
"981",14.2681244,40.8517746
"982",0.8864021,52.6139686
"983",NA,NA
"984",-0.1277583,51.5073509
"985",NA,NA
"986",NA,NA
"987",NA,NA
